dirty_0,u574299,something corporate - straw dog,Something Corporate,Straw Dog,160322,TRCLLPB128E0791891
dirty_1,u402147,Woke up in a Car - Something Corporate,Something Corporate,I Woke Up In A Car,8858939,TRXWHZV12903CB7044
dirty_2,u256071,Fall Out Boy - Pretty In Punk,Fall Out Boy,Pretty In Punk,2893880,TRDPQQH128F427477F
dirty_3,u481070,Exhausted - FOO FIGHTERS,Foo Fighters,Exhausted,3318847,TRGGHAD128F4289424
dirty_4,u535193,The Postal Service - Such Great Heights,The Postal Service,Such Great Heights,1579101,TRCRCBT128F4260DD1
dirty_5,u535203,driving sideways- aimee mann,Aimee Mann,Driving Sideways,6632199,TRQMXMX128F4248268
dirty_6,u402255,Velvet Revolver - Slither,Velvet Revolver,Slither,5827442,TRYTKLB128F92F11FE
dirty_7,u574369,b2k-one kiss,B2K,One Kiss,3260672,TRZBVNR128F426579C
dirty_8,u535234,yellowcard - only one,Yellowcard,Only One,285608,TREJJLL128F1462E03
dirty_9,u808,jadakiss-why,Jadakiss,Why,14992958,
dirty_10,u276962,Rupert Holmes - Pina Colada Song,Rupert Holmes,Escape (The Pina Colada Song),4244114,TRFDUDF128F92DE61E
dirty_11,u402376,Chris Murray- Ex-Darling,Chris Murray,Ex-Darling,7303253,TRVLYBZ128F42B67A4
dirty_12,u638980,Police-Message In A Bottle,The Police,Message In A Bottle,164159,TRMPHIY128F92EC1FD
dirty_13,u271879,Deadsy- Key to Gramercy Park,Deadsy,The Key To Gramercy Park (Album Version (Edited)),496498,
dirty_14,u535286,HIM - Right Here In My Arms,HIM,Right Here In My Arms,3340763,TRCZGLI128F42BB3F9
dirty_15,u1108,yellow - coldplay,Coldplay,Yellow,425045,TRIKGRK128E0780DB0
dirty_16,u277115,"""The Elements"" - Deadsy",Deadsy,The Elements,496503,TRIHSAN128F148AD7D
dirty_17,u481199,mewithoutYOU- bullet to binary,mewithoutYou,Bullet To Binary (Pt. Two),4812416,TRZJMGO128F92E0A1D
