ゆいちゃんとお話しする機会があって、「何部に戻りたい？」ってきいたら、「生徒会かなぁ」って答えられる夢をみたけど、生徒会て・・・ユニットじゃないw
@IwtbLCf_rinanan しあわせだった笑
RT @shiicc: わぁ！ついに！！ 懐かしいなぁー🐟✩*ﾟ https://t.co/qzlqrpWCYO
RT @ouendan10: 私の知り合いの工務店は2000万円以上超過した費用を請求したが、会社の広告費だと思ってくれと言われ泣き寝入り、視聴者は楽しいかもしれませんが悪質番組には違いありません。 https://t.co/741D9iQlEC
@IwtbLCf_rinanan さくら側を生ではみてないのー(。´Д⊂)
RT @esukiyusin0: 【注意喚起】今日、Twitterのリンクをとんだら、いきなり下記の様な画面が出て、ポップアップでも促され、しかも携帯が震えるバイブ機能までやられました。かなり念入りに脅されましたが、偽アプリですので決してボタンを押さないでください！ https…
hide with Spread Beaver って間まじか
RT @naoshim: 地元の史跡がポケストップになってて、小学生三人組が傍の案内板を見ながら「漢字が読めねぇ...」と言うてたので、解説してあげた。 彼ら曰く、市内のあちこちの史跡や寺社仏閣で「読めねぇ」と言うたび、ボクのようなポケモンおじさんが現れて解説してくれるので、助…
愛子、あのね。 私が中学の時は持っててポケベルだったから、携帯のない生活、ガチでしてたんだよ・・・（遠い目）  https://t.co/4UD3LIQrcS
RT @reon_official_: 何故僕が北の大地にいるかというと、僕はteam NACSが大好きだということだけお伝えしておきますm(_ _)m  なまら楽しかった。 https://t.co/v6Z2j6ivUd
WOWOWみーたーーいーーーーーーーー
@IwtbLCf_rinanan ベビメタやってたのよ😭
@IwtbLCf_rinanan ありがとう(。´Д⊂)でも、やっぱり加入しようかと思う笑
@IwtbLCf_rinanan 舞台色々やってるから、実は毎月観たいのあるんだよね😱
情報解禁いっぱいで、はわはわ。 夏服ー！アクリルチャーム！！ 物販にだけでも、TIFいこうかな😅 https://t.co/tTB9FapR5J
そよそよのたち位置が・・・ぐんぐん伸びるなぁ。 成長が嬉しくも寂しくも。。。
RT @KomaMito: ボールペン出してたら蚊がくっついてきたので、カチッと先っちょをしまったら蚊がすっぽりはまった https://t.co/F6JEdP3JiO
