hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
0,0,0,0,2,0.0,1.0,-1,-1,-100,0.0
1,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,0.0,1.0,-1,-1,-100,0.0
7,0,0,1,1,0.0,1.0,-1,-1,-100,0.9
6,3,0,1,1,0.6,0.6,13,-1,-100,0.0
3,7,0,0,1,0.5,0.0,5,1,-100,0.0
2,1,0,0,2,1.0,0.0,2,-1,-100,0.0
2,2,0,0,1,0.0,0.0,1,-1,-100,0.6666666666666666
6,5,0,3,1,0.6666666666666666,0.5,8,-1,-100,0.5
14,7,1,2,1,0.0,0.3333333333333333,8,-1,-100,0.75
2,2,0,2,2,0.75,0.75,3,-1,-100,0.6666666666666666
5,8,0,2,1,0.25,0.375,8,-1,-100,0.8
