hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
6,0,51,3,1,1.0,1.0,-1,-1,-100,0.5
2,1,147,1,2,1.0,0.875,3,-1,-100,0.6666666666666666
8,12,105,1,1,0.2631578947368421,0.5789473684210527,17,-1,-100,0.5
11,15,77,0,2,0.15384615384615385,0.23076923076923078,4,-1,-100,0.75
0,0,41,0,1,0.0,1.0,-1,-1,-100,0.8888888888888888
15,6,7,1,1,0.7142857142857143,0.14285714285714285,2,-1,-100,0.5
4,2,0,0,1,1.0,0.0,1,-1,-100,0.6666666666666666
19,34,2,0,1,0.9583333333333334,0.25,12,-1,-100,0.8571428571428571
13,10,0,0,1,0.7777777777777778,0.3333333333333333,11,-1,-100,0.8571428571428571
1,1,0,0,1,1.0,0.0,10,-1,-100,0.9166666666666666
