hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,1.0,1.0,51,-1,-100,0.0
0,1,0,0,1,1.0,0.0,28,-1,-100,0.0
1,0,0,0,2,0.0,1.0,-1,-1,-100,0.75
4,3,0,0,1,0.3333333333333333,0.3333333333333333,11,-1,-100,0.0
0,1,0,0,1,0.0,0.0,59,-1,-100,0.5
0,1,0,0,1,1.0,0.0,62,-1,-100,0.5
4,4,0,0,1,1.0,0.0,30,-1,-100,0.0
3,0,0,0,1,0.0,1.0,-1,-1,-100,0.6666666666666666
1,1,0,0,1,0.5,0.5,13,-1,-100,0.0
4,0,0,1,1,0.5,1.0,-1,-1,-100,0.6666666666666666
15,3,0,1,1,0.0,0.5,26,-1,-100,0.8
6,3,1,4,1,0.6,0.4,47,-1,-100,0.4
2,0,0,1,1,1.0,1.0,-1,-1,-100,0.0
3,3,0,0,1,1.0,0.5,29,-1,-100,0.6666666666666666
1,1,1,1,2,0.5,0.5,17,-1,-100,0.8333333333333334
4,12,0,1,2,0.875,0.25,1,-1,-100,0.5
2,4,0,0,1,1.0,0.0,16,-1,-100,0.5
3,3,0,2,1,0.6666666666666666,0.3333333333333333,59,2,-100,0.75
5,4,0,3,1,0.0,0.2,14,-1,-100,0.75
0,1,1,0,1,0.0,1.0,58,-1,-100,0.5
1,2,0,0,1,1.0,0.0,24,3,-100,0.8
10,9,0,3,1,0.0,0.4,20,-1,-100,0.5
1,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
6,0,14,2,1,0.0,1.0,-1,-1,-100,0.5
2,2,0,0,1,1.0,0.0,50,-1,-100,0.5
6,6,0,1,1,0.6666666666666666,0.16666666666666666,24,-1,-100,0.3333333333333333
11,9,0,5,1,0.8,0.2,15,-1,-100,0.8333333333333334
18,17,49,5,1,0.1875,0.1875,6,1,-100,0.4
10,0,0,2,1,0.75,1.0,-1,-1,-100,0.5
0,2,0,1,1,1.0,0.0,60,-1,-100,0.0
1,1,0,0,1,0.0,0.0,46,-1,-100,0.8333333333333334
