hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
0,0,0,0,1,0.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,1.0,1.0,20,-1,-100,0.0
0,0,0,0,2,0.8,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,1.0,1.0,20,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.5
0,1,0,0,1,0.0,1.0,6,2,-100,0.5
0,7,0,0,1,0.625,0.875,6,2,-100,0.75
1,6,0,0,1,1.0,0.16666666666666666,16,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.8
0,13,0,0,1,0.25,0.16666666666666666,31,1,-100,0.0
0,0,0,1,2,0.0,1.0,-1,-1,1,0.6666666666666666
0,0,0,1,1,0.5,1.0,-1,-1,-100,0.0
0,0,0,1,2,1.0,1.0,-1,-1,-100,0.8
0,3,0,0,1,0.3333333333333333,0.0,30,1,-100,0.3333333333333333
0,10,0,1,1,0.5454545454545454,0.36363636363636365,18,-1,-100,0.6
0,1,0,0,1,1.0,0.0,1,3,-100,0.3333333333333333
0,14,0,1,1,1.0,0.5384615384615384,4,2,-100,0.6666666666666666
0,12,0,0,1,0.9166666666666666,0.0,1,-1,-100,0.8333333333333334
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,1.0,0.5,34,-1,-100,0.0
0,1,0,0,1,0.5,0.5,3,-1,-100,0.0
0,3,0,0,1,1.0,0.0,3,1,-100,0.0
0,4,0,0,1,0.9,0.8,7,-1,-100,0.4
0,2,0,0,1,1.0,0.0,3,1,-100,0.0
0,2,0,0,1,0.0,0.0,39,-1,-100,0.8333333333333334
0,2,0,0,1,0.2,0.6,36,-1,-100,0.0
0,4,0,0,1,0.4,0.2,10,1,-100,0.0
0,4,0,0,2,1.0,0.0,26,-1,-100,0.0
0,8,0,0,1,0.6,0.2,11,-1,-100,0.6666666666666666
0,3,0,0,1,1.0,0.25,3,-1,-100,0.6666666666666666
0,2,0,0,1,1.0,0.5,11,-1,-100,0.6
0,8,0,0,1,0.9090909090909091,0.2727272727272727,1,-1,-100,0.75
0,1,0,0,2,1.0,0.6666666666666666,1,-1,-100,0.6666666666666666
0,0,0,1,1,1.0,1.0,-1,-1,-100,0.6666666666666666
0,0,0,2,2,1.0,1.0,-1,-1,-100,0.8
0,3,0,0,1,1.0,0.5714285714285714,8,-1,-100,0.3333333333333333
0,0,0,1,1,1.0,1.0,-1,-1,-100,0.0
0,1,0,1,1,1.0,0.75,23,-1,-100,0.0
0,11,0,0,1,1.0,0.0,9,-1,-100,0.5
0,3,0,0,1,0.0,0.0,21,-1,-100,0.75
0,12,0,4,1,1.0,0.0,14,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
0,0,0,0,2,1.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,0.5,1.0,35,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,2,0.0,1.0,-1,-1,-100,0.5
