hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
0,0,0,0,1,0.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.5
0,1,0,1,1,0.8888888888888888,1.0,13,3,-100,0.0
0,0,0,0,2,1.0,1.0,-1,-1,-100,0.0
0,1,0,1,1,0.5,1.0,19,-1,-100,0.0
0,0,0,1,1,1.0,1.0,-1,-1,-100,0.0
0,3,0,1,1,1.0,0.75,40,-1,-100,0.0
0,0,0,1,1,0.6666666666666666,1.0,-1,-1,-100,0.0
0,0,0,0,2,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,2,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,2,1,0.0,1.0,-1,-1,-100,0.75
0,3,1,0,1,0.6,1.0,37,-1,-100,0.5
0,0,1,0,1,0.0,1.0,-1,-1,-100,0.5
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,1.0,1.0,25,-1,-100,0.6666666666666666
0,2,0,0,1,1.0,1.0,13,3,-100,0.5
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.5
0,0,0,1,1,1.0,1.0,-1,-1,-100,0.5
0,3,1,0,1,0.7142857142857143,1.0,6,-1,-100,0.0
0,0,0,0,2,1.0,1.0,-1,-1,-100,0.5
0,2,0,0,1,0.5,1.0,3,-1,-100,0.0
0,1,0,2,1,0.75,1.0,9,-1,-100,0.6666666666666666
0,2,1,1,2,0.6,1.0,28,-1,-100,0.3333333333333333
0,1,0,1,1,0.8,1.0,21,-1,-100,0.6666666666666666
0,5,0,1,2,0.7142857142857143,1.0,2,-1,-100,0.5
0,1,0,0,2,0.0,1.0,4,2,-100,0.0
0,7,0,0,1,0.9090909090909091,1.0,2,-1,-100,0.6666666666666666
0,4,0,1,1,0.8571428571428571,1.0,16,-1,-100,0.5
0,3,1,0,2,0.625,1.0,17,2,-100,0.6666666666666666
0,4,1,0,1,0.5,1.0,6,-1,-100,0.6666666666666666
0,0,0,1,1,1.0,1.0,-1,-1,-100,0.0
0,2,0,2,1,0.8,1.0,20,4,-100,0.0
0,1,1,1,1,0.3333333333333333,1.0,33,-1,-100,0.5
0,0,0,1,2,1.0,1.0,-1,-1,-100,0.8
0,3,0,0,2,0.3333333333333333,1.0,24,-1,-100,0.0
0,1,0,0,1,1.0,1.0,4,-1,-100,0.3333333333333333
0,1,0,1,1,1.0,0.8571428571428571,23,-1,-100,0.6666666666666666
0,7,0,3,1,1.0,0.9090909090909091,4,-1,-100,0.6666666666666666
0,1,1,2,2,0.8333333333333334,1.0,8,-1,-100,0.6
0,6,1,4,1,0.8,0.9,5,3,-100,0.5
0,7,0,2,1,1.0,1.0,4,2,-100,0.5
0,2,1,1,1,0.8333333333333334,1.0,4,-1,-100,0.6666666666666666
0,2,1,0,1,0.5,1.0,20,-1,-100,0.3333333333333333
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,3,0,1,2,1.0,1.0,26,-1,-100,0.5
0,3,0,1,1,0.14285714285714285,1.0,38,-1,-100,0.0
0,1,1,0,1,1.0,1.0,11,-1,-100,0.5
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,3,0,1,1,0.8,1.0,11,-1,-100,0.6666666666666666
0,3,1,0,1,0.8333333333333334,1.0,35,-1,-100,0.5
0,1,2,0,1,0.3333333333333333,1.0,6,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,2,0.0,1.0,-1,-1,-100,0.0
0,0,0,0,2,1.0,1.0,-1,-1,-100,0.0
0,0,1,0,2,1.0,1.0,-1,-1,-100,0.0
0,2,0,0,1,0.5,1.0,18,-1,-100,0.0
0,1,0,0,1,1.0,1.0,10,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
