hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
0,1,0,0,2,1.0,0.0,11,-1,-100,0.6666666666666666
5,3,0,0,1,0.75,0.75,9,-1,-100,0.8181818181818182
1,1,0,0,1,0.0,1.0,12,-1,-100,0.8571428571428571
8,3,0,0,1,0.75,0.75,13,-1,-100,0.6666666666666666
5,4,0,0,2,0.5,0.25,8,1,-100,0.8
18,10,0,1,1,0.8333333333333334,0.5,1,-1,-100,0.8
7,0,0,0,2,0.5,1.0,-1,-1,-100,0.8333333333333334
17,2,0,0,1,0.1111111111111111,0.8888888888888888,2,-1,-100,0.8
