hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
1,0,0,0,1,1.0,1.0,-1,-1,-100,0.75
1,0,0,0,1,1.0,1.0,-1,-1,-100,0.5
2,0,0,0,1,1.0,1.0,-1,-1,-100,0.8
1,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
2,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
2,0,0,0,1,0.6666666666666666,1.0,-1,-1,-100,0.5
3,0,0,0,1,0.75,1.0,-1,-1,-100,0.3333333333333333
4,0,0,0,1,0.6666666666666666,1.0,-1,-1,-100,0.0
3,0,0,0,1,0.0,1.0,-1,-1,-100,0.0
5,0,0,0,1,1.0,1.0,-1,-1,-100,0.7142857142857143
5,0,0,0,1,0.2,1.0,-1,-1,-100,0.75
4,0,0,0,1,0.2,1.0,-1,-1,-100,0.75
5,0,0,0,1,0.2,1.0,-1,-1,-100,0.5
2,0,0,0,1,0.25,1.0,-1,-1,-100,0.5
2,0,0,0,1,0.5,1.0,-1,-1,-100,0.0
2,0,0,0,1,1.0,1.0,-1,-1,-100,0.4
0,0,0,0,1,0.0,1.0,-1,-1,-100,0.8571428571428571
2,1,0,0,1,0.5,1.0,2,-1,-100,0.3333333333333333
1,0,0,0,2,0.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,0.7,1.0,-1,-1,-100,0.6666666666666666
1,0,0,0,2,0.0,1.0,-1,-1,-100,0.5
1,0,0,0,1,0.75,1.0,-1,-1,-100,0.6
0,0,0,0,1,0.5,1.0,-1,-1,-100,0.5
1,0,0,0,1,0.0,1.0,-1,-1,-100,0.5
2,0,0,0,1,0.3333333333333333,1.0,-1,-1,-100,0.8571428571428571
3,0,0,0,1,0.875,1.0,-1,-1,-100,0.0
7,0,0,0,1,0.16666666666666666,1.0,-1,-1,-100,0.0
3,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
3,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
3,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
1,0,0,0,2,0.3333333333333333,1.0,-1,-1,-100,0.0
1,0,0,0,1,0.5,1.0,-1,-1,-100,0.5
0,0,0,0,2,0.0,1.0,-1,-1,-100,0.75
3,0,0,1,1,1.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,0.5,1.0,-1,-1,-100,0.75
1,0,0,0,1,0.0,1.0,-1,-1,-100,0.0
0,1,0,0,1,1.0,0.0,1,1,-100,0.0
1,0,0,0,2,0.0,1.0,-1,-1,-100,0.0
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.0
