hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
15,19,19,0,1,1.0,0.6470588235294118,280,-1,-100,0.8333333333333334
10,11,0,0,1,0.6666666666666666,0.1111111111111111,224,-1,-100,0.8823529411764706
41,34,0,0,2,0.06666666666666667,0.16666666666666666,7,-1,-100,0.0
20,20,0,2,1,1.0,0.2631578947368421,17,-1,-100,0.9285714285714286
41,31,1,1,1,0.3235294117647059,0.47058823529411764,25,-1,-100,0.8333333333333334
87,42,0,2,1,0.8115942028985508,0.6231884057971014,136,-1,-100,0.875
16,14,2,1,1,0.8666666666666667,0.4,97,-1,-100,0.34782608695652173
365,200,1,6,2,0.6885245901639344,0.9180327868852459,25,-1,-100,0.9411764705882353
83,208,1,2,2,0.7228915662650602,0.7108433734939759,265,2,-100,0.9047619047619048
45,23,0,1,1,0.5833333333333334,0.3333333333333333,228,-1,-100,0.9285714285714286
2,2,0,0,1,1.0,0.0,7,1,-100,0.9545454545454546
48,40,0,1,1,1.0,0.1,7,-1,-100,0.8333333333333334
2,1,0,0,1,1.0,0.0,55,-1,-100,0.9411764705882353
29,23,0,0,1,0.9,0.25,4,-1,-100,0.8571428571428571
36,20,0,1,2,0.7894736842105263,0.21052631578947367,1,-1,-100,0.9375
45,29,0,1,1,0.7027027027027027,0.40540540540540543,63,-1,-100,0.9166666666666666
146,112,0,3,1,0.75,0.2125,52,-1,-100,0.75
66,35,0,2,1,0.9523809523809523,0.5238095238095238,260,-1,-100,0.9047619047619048
82,45,2,2,1,0.574468085106383,0.3617021276595745,47,-1,-100,0.9393939393939394
75,92,1,3,1,1.0,0.2112676056338028,70,-1,-100,0.875
92,41,2,3,2,1.0,0.5344827586206896,47,-1,-100,0.8571428571428571
32,21,0,0,2,1.0,0.2631578947368421,47,-1,-100,0.9487179487179487
124,107,14,5,1,0.8941176470588236,0.18823529411764706,6,-1,-100,0.8947368421052632
36,38,0,1,1,0.9333333333333333,0.16666666666666666,9,-1,-100,0.9565217391304348
69,74,0,0,1,0.4,0.2727272727272727,235,-1,-100,0.96875
33,20,0,0,2,1.0,0.17647058823529413,6,-1,-100,0.9
41,33,0,0,2,1.0,0.22580645161290322,47,-1,-100,0.9090909090909091
89,78,0,1,1,0.9821428571428571,0.14285714285714285,106,-1,-100,0.875
