hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
0,10,0,0,1,0.3333333333333333,1.0,1,1,-100,0.75
0,6,0,0,1,0.8,0.8,1,2,-100,0.0
0,2,0,0,2,1.0,1.0,2,2,-100,0.6666666666666666
0,7,0,0,2,0.7272727272727273,1.0,1,-1,-100,0.5
0,2,0,0,2,0.5,1.0,9,-1,-100,0.0
0,2,0,0,1,1.0,1.0,3,-1,-100,0.5
0,6,0,0,1,1.0,1.0,25,-1,-100,0.5
0,3,0,0,2,1.0,1.0,20,-1,-100,0.5
0,1,0,0,1,1.0,1.0,19,-1,-100,0.0
1,4,0,0,1,0.0,1.0,14,-1,-100,0.5
0,1,0,0,1,1.0,1.0,3,3,-100,0.7142857142857143
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
0,0,0,0,1,1.0,1.0,-1,-1,-100,0.6666666666666666
0,0,0,1,1,1.0,1.0,-1,-1,-100,0.5
0,1,0,0,1,0.0,1.0,18,-1,-100,0.0
0,3,0,0,2,0.3333333333333333,1.0,28,-1,-100,0.5
0,0,1,0,1,0.7142857142857143,1.0,-1,-1,-100,0.0
0,0,0,0,2,0.8333333333333334,1.0,-1,-1,-100,0.8333333333333334
0,2,0,0,2,0.3333333333333333,1.0,3,4,-100,0.5
0,1,0,0,1,1.0,0.0,17,-1,-100,0.0
0,0,1,1,1,0.0,1.0,-1,-1,-100,0.0
0,0,1,0,2,1.0,1.0,-1,-1,-100,0.0
1,3,0,1,1,0.4,0.6,11,-1,-100,0.8
