hashtags_count,mentions_count,favourites_count,media_count,week,day_night,active_passive,mentions,top_mentions,coordinates,target
13,9,0,4,1,0.3,0.0,23,-1,-100,0.75
13,9,0,3,1,1.0,0.125,10,-1,-100,0.875
5,4,2,1,2,0.75,0.5,61,-1,-100,0.5
18,7,0,2,1,0.42857142857142855,0.14285714285714285,56,3,-100,0.5
5,2,2,2,1,1.0,0.5,14,-1,-100,0.6
26,12,1,2,1,0.09090909090909091,0.18181818181818182,11,-1,-100,0.0
0,2,1,1,2,0.6666666666666666,1.0,43,-1,-100,0.5
52,17,1,11,1,0.8421052631578947,0.05263157894736842,26,-1,-100,0.8333333333333334
4,10,3,2,1,0.8888888888888888,0.5555555555555556,18,-1,-100,0.0
2,2,0,1,2,0.5,0.0,44,-1,-100,0.8
3,10,2,1,2,1.0,0.6363636363636364,19,-1,-100,0.6666666666666666
3,2,0,0,1,0.0,0.0,41,-1,-100,0.0
2,0,0,0,1,1.0,0.5,-1,-1,-100,0.25
0,12,2,0,2,0.7692307692307693,0.9230769230769231,1,-1,-100,0.7142857142857143
3,8,4,2,1,0.7,0.9,7,-1,-100,0.8
1,1,0,0,1,1.0,0.0,62,-1,-100,0.5
6,5,0,0,1,0.7142857142857143,0.8571428571428571,6,1,-100,0.75
0,9,1,1,2,0.1111111111111111,1.0,46,2,-100,0.75
7,3,0,0,2,0.6666666666666666,1.0,73,2,-100,0.6
